TextId,CISI,Region,Site,Type,Complete,Direction,RawText,ReadingTokens,Length,RoleTemplate,AnchorTemplate,TitleMarkers,NameBlocks,SlotFillers,HasAnchor
91.1,C-3,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-016-002-920-317+,317-920-002-016-740,5,SIGN LEADING_FORMULA_MARKER SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,920:LEADING_FORMULA_MARKER@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,,002|740:016@4,Y
92.1,C-4,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+520-235-803-002-817+,817-002-803-235-520,5,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2; 235:LEADING_FORMULA_MARKER@4-4; 520:TERMINAL_TITLE_OR_SUFFIX@5-5,,235|<END>:520@5,Y
93.1,C-5,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-140-717-002-298-741+,741-298-002-717-140-740,6,SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,140:LEADING_FORMULA_MARKER@5-5; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
94.1,C-6,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+817-521-521/090-740-221-002-031-500+,500-031-002-221-740-090-521-521-817,9,SIGN LEADING_FORMULA_MARKER SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER,SIGN LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER,031:LEADING_FORMULA_MARKER@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@5-5; 817:INITIAL_TITLE_OR_CLASSIFIER@9-9,,002|740:221@4,Y
95.1,C-7,Lower Indus,Chanhu-daro,SEAL:S,N,R/L,+520-033-705-240-798-002-000[,002-798-240-705-033-520,6,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN CROSS_SITE_NAME_ANCHOR[3],520:TERMINAL_TITLE_OR_SUFFIX@6-6,705-033-520:CROSS_SITE_NAME_ANCHOR@4-6,,Y
96.1,C-8,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-803-233-741-250-579+,579-250-741-233-803-740,6,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
97.1,C-9,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+151-233-803-033-705-240+,240-705-033-803-233-151,6,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,151:TERMINAL_TITLE_OR_SUFFIX@6-6,,233|<END>:151@6,Y
98.1,C-10,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-231-220-032-002-817+,817-002-032-220-231-740,6,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
99.1,C-11,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+590-615-140/232-240-001-060-920+,920-060-001-240-232-140-615-590,8,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN,920:LEADING_FORMULA_MARKER@1-1; 140:LEADING_FORMULA_MARKER@6-6,,,Y
100.1,C-12,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+161-390-590-031-740-060-920+,920-060-740-031-590-390-161,7,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX LEADING_FORMULA_MARKER SIGN CLOSING_FORMULA_MARKER SIGN,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX LEADING_FORMULA_MARKER SIGN CLOSING_FORMULA_MARKER SIGN,920:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@3-3; 031:LEADING_FORMULA_MARKER@4-4; 390:CLOSING_FORMULA_MARKER@6-6,,,Y
101.1,C-13,Lower Indus,Chanhu-daro,SEAL:S,N,R/L,]000-220-032-060-766+,766-060-032-220,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
102.1,C-14,Lower Indus,Chanhu-daro,SEAL:S,N,-,+000-235+,235,1,LEADING_FORMULA_MARKER,LEADING_FORMULA_MARKER,235:LEADING_FORMULA_MARKER@1-1,,,Y
103.1,C-15,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-400-920-031+,031-920-400-740,4,LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,031:LEADING_FORMULA_MARKER@1-1; 920:LEADING_FORMULA_MARKER@2-2; 400:TERMINAL_TITLE_OR_SUFFIX@3-3; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
104.1,C-16,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+429-003-741-060-920+,920-060-741-003-429,5,LEADING_FORMULA_MARKER SIGN SIGN LEADING_FORMULA_MARKER SIGN,CROSS_SITE_NAME_ANCHOR[3] LEADING_FORMULA_MARKER SIGN,920:LEADING_FORMULA_MARKER@1-1; 003:LEADING_FORMULA_MARKER@4-4,920-060-741:CROSS_SITE_NAME_ANCHOR@1-3,,Y
105.1,C-17,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-100+,100-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
106.1,C-18,Lower Indus,Chanhu-daro,SEAL:S,N,R/L,]000-031-002-817+,817-002-031,3,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2; 031:LEADING_FORMULA_MARKER@3-3,,002|<END>:031@3,Y
107.1,C-20,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+151-790-031-790-495+,495-790-031-790-151,5,SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,031:LEADING_FORMULA_MARKER@3-3; 151:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
108.1,C-21,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+156-230+,230-156,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,156:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
109.1,C-22,Lower Indus,Chanhu-daro,SEAL:S,N,-,+440-390-032/368-390-790+,790-390-368-032-390-440,6,SLOT_FILLER CLOSING_FORMULA_MARKER SIGN SIGN CLOSING_FORMULA_MARKER SIGN,SIGN CLOSING_FORMULA_MARKER SIGN SIGN CLOSING_FORMULA_MARKER SIGN,390:CLOSING_FORMULA_MARKER@2-2; 390:CLOSING_FORMULA_MARKER@5-5,,<START>|390:790@1,Y
110.1,C-23,Lower Indus,Chanhu-daro,SEAL,Y,BUS,+129-817-310-350-128-857-003-388+,388-003-857-128-350-310-817-129,8,SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SLOT_FILLER,SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN,003:LEADING_FORMULA_MARKER@2-2; 817:INITIAL_TITLE_OR_CLASSIFIER@7-7,,817|<END>:129@8,Y
111.1,C-24,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+390-128-702-032/226-032-013-480-850+,850-480-013-032-226-032-702-128-390,9,SIGN SIGN SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,SIGN SIGN SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@9-9,,,Y
112.1,C-29,Lower Indus,Chanhu-daro,SEAL:S,N,R/L,+032-031-740-384-032/000-000-840-634-032+,032-634-840-032-384-740-031-032,8,SIGN SIGN SIGN SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX LEADING_FORMULA_MARKER SLOT_FILLER,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX LEADING_FORMULA_MARKER SIGN,740:TERMINAL_TITLE_OR_SUFFIX@6-6; 031:LEADING_FORMULA_MARKER@7-7,,032|740:384@5; 031|<END>:032@8,Y
113.1,C-30,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+822-140-015+,015-140-822,3,SIGN LEADING_FORMULA_MARKER SIGN,SIGN LEADING_FORMULA_MARKER SIGN,140:LEADING_FORMULA_MARKER@2-2,,,Y
114.1,C-32,Lower Indus,Chanhu-daro,SEAL:C,Y,R/L,+375-400-390-632+,632-390-400-375,4,SLOT_FILLER CLOSING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX SIGN,SIGN CLOSING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX SIGN,390:CLOSING_FORMULA_MARKER@2-2; 400:TERMINAL_TITLE_OR_SUFFIX@3-3,,<START>|390:632@1,Y
115.1,C-33,Lower Indus,Chanhu-daro,MISC,N,BUS,+220-000-740/741-255+,255-741-740-220,4,SLOT_FILLER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,740:TERMINAL_TITLE_OR_SUFFIX@3-3,,<START>|741:255@1,Y
116.1,C-34,Lower Indus,Chanhu-daro,TAB:B,N,R/L,+032-031-390-844-000-000-032-803-220+,220-803-032-844-390-031-032,7,SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER LEADING_FORMULA_MARKER SLOT_FILLER,SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER LEADING_FORMULA_MARKER SIGN,390:CLOSING_FORMULA_MARKER@5-5; 031:LEADING_FORMULA_MARKER@6-6,,031|<END>:032@7,Y
117.1,C-35,Lower Indus,Chanhu-daro,TAB:B,?,-,+031-705-167[,167-705-031,3,SIGN SIGN LEADING_FORMULA_MARKER,SIGN SIGN LEADING_FORMULA_MARKER,031:LEADING_FORMULA_MARKER@3-3,,,Y
118.1,C-37,Lower Indus,Chanhu-daro,POT:T:g,?,R/L,+520-515-255[,255-515-520,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
119.1,C-38,Lower Indus,Chanhu-daro,MISC,N,T/B,+220-063-706-000+,706-063-220,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
120.1,C-39,Lower Indus,Chanhu-daro,ROD,Y,T/B,+909-540-540+,540-540-909,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
121.1,C-40,Lower Indus,Chanhu-daro,IMPL,Y,R/L,+390-095-909-005-825-776-220-016+,016-220-776-825-005-909-095-390,8,SIGN SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,SIGN SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@8-8,,,Y
121.2,C-40,Lower Indus,Chanhu-daro,IMPL,N,R/L,+740-000-835-240-235-031-900-066+,066-900-031-235-240-835-740,7,SIGN SIGN LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,031:LEADING_FORMULA_MARKER@3-3; 235:LEADING_FORMULA_MARKER@4-4; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
122.1,Dmd-1,South India,Daimabad,SEAL:C,Y,NR,+740+,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
123.1,Dlp-1,Gujarat/Kutch,Desalpur,SEAL:R,Y,R/L,+740-920-324-233-240-013-817+,817-013-240-233-324-920-740,7,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,817:INITIAL_TITLE_OR_CLASSIFIER@1-1; 920:LEADING_FORMULA_MARKER@6-6; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
124.1,Dlp-2,Gujarat/Kutch,Desalpur,SEAL:R,Y,-,+590-407-790-440+,440-790-407-590,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
125.1,Dlp-3,Gujarat/Kutch,Desalpur,TAG,Y,-,+394-032-002-892-740+,740-892-002-032-394,5,TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN SIGN,TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN SIGN,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
126.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,BUS,+740-760-000-742-013/742-552+,552-742-013-742-760-740,6,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
127.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+151-892-032+,032-892-151,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,151:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
128.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+156-019+,019-156,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,156:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
129.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+093-808+,808-093,2,SIGN SIGN,SIGN SIGN,,,,N
130.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+244-165/740-879-220-416-803-002-861+,861-002-803-416-220-879-740-165-244,9,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN,861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
131.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+520-460-495+,495-460-520,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
132.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-416-002-861+,861-002-416-740,4,INITIAL_TITLE_OR_CLASSIFIER SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,002|740:416@3,Y
133.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+520-460+,460-520,2,SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:460@1,Y
134.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+154-388-717-705+,705-717-388-154,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
135.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+590-407-790-032+,032-790-407-590,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
136.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+390-016-002-861+,861-002-016-390,4,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN CLOSING_FORMULA_MARKER,INITIAL_TITLE_OR_CLASSIFIER SIGN CROSS_SITE_NAME_ANCHOR[2],861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 390:CLOSING_FORMULA_MARKER@4-4,016-390:CROSS_SITE_NAME_ANCHOR@3-4,,Y
137.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,L/R,+617-142+,142-617,2,SIGN SIGN,SIGN SIGN,,,,N
138.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+520-033-706-233+,233-706-033-520,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN CROSS_SITE_NAME_ANCHOR[3],520:TERMINAL_TITLE_OR_SUFFIX@4-4,706-033-520:CROSS_SITE_NAME_ANCHOR@2-4,,Y
139.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+740-100-407-590+,590-407-100-740,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
140.1,-,Gujarat/Kutch,Dholavira,TAG,?,R/L,+520-033[,033-520,2,SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:033@1,Y
141.1,-,Gujarat/Kutch,Dholavira,TAG:L,N,R/L,+090-740-000[,740-090,2,TERMINAL_TITLE_OR_SUFFIX SIGN,TERMINAL_TITLE_OR_SUFFIX SIGN,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
142.1,-,Gujarat/Kutch,Dholavira,TAG:L,N,R/L,+740-000+,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
143.1,-,Gujarat/Kutch,Dholavira,TAB:B,N,R/L,+000-400-350-031-002-817+,817-002-031-350-400,5,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2; 031:LEADING_FORMULA_MARKER@3-3; 400:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
144.1,-,Gujarat/Kutch,Dholavira,MISC,Y,R/L,+798-821-031-645-850-820-388-611-820+,820-611-388-820-850-645-031-821-798,9,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@1-1; 820:INITIAL_TITLE_OR_CLASSIFIER@4-4; 031:LEADING_FORMULA_MARKER@7-7,,,Y
145.1,Dlv-1,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+151-382-031-002-861+,861-002-031-382-151,5,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 031:LEADING_FORMULA_MARKER@3-3; 151:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
146.1,Dlv-2,Gujarat/Kutch,Dholavira,SEAL:R,N,R/L,]000-002-817+,817-002,2,INITIAL_TITLE_OR_CLASSIFIER SLOT_FILLER,INITIAL_TITLE_OR_CLASSIFIER SIGN,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2,,817|<END>:002@2,Y
147.1,-,Persian Gulf,Failaka,SEAL:C,N,-,+317-817-000-090+,090-817-317,3,SIGN INITIAL_TITLE_OR_CLASSIFIER SLOT_FILLER,SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN,817:INITIAL_TITLE_OR_CLASSIFIER@2-2,,817|<END>:317@3,Y
148.1,-,Persian Gulf,Failaka,SEAL:C,?,R/L,]090-001-350-716+,716-350-001-090,4,SIGN SIGN SIGN SLOT_FILLER,SIGN SIGN SIGN SIGN,,,001|<END>:090@4,Y
149.1,-,Eastern Headwaters,Farmana,SEAL:S,Y,L/R,+240-220+,220-240,2,SLOT_FILLER SIGN,SIGN SIGN,,,<START>|240:220@1,Y
150.1,-,Eastern Headwaters,Farmana,TAG,Y,R/L,+740-760-445+,445-760-740,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
151.1,-,Eastern Headwaters,Farmana,SEAL:S,Y,R/L,+220-032+,032-220,2,SIGN SIGN,SIGN SIGN,,,,N
152.1,-,Eastern Headwaters,Farmana,SEAL:S,?,R/L,]615-715+,715-615,2,SIGN SIGN,SIGN SIGN,,,,N
153.1,-,Eastern Headwaters,Farmana,SEAL:S,Y,R/L,+390-371+,371-390,2,SLOT_FILLER CLOSING_FORMULA_MARKER,SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@2-2,,<START>|390:371@1,Y
153.2,-,Eastern Headwaters,Farmana,SEAL:S,Y,R/L,+390-371+,371-390,2,SLOT_FILLER CLOSING_FORMULA_MARKER,SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@2-2,,<START>|390:371@1,Y
154.1,-,Eastern Headwaters,Farmana,POT:T:g,?,-,]390-390[,390-390,2,CLOSING_FORMULA_MARKER CLOSING_FORMULA_MARKER,CLOSING_FORMULA_MARKER CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@1-1; 390:CLOSING_FORMULA_MARKER@2-2,,<START>|390:390@1,Y
155.1,-,Eastern Headwaters,Farmana,POT:T:g,?,-,]740+,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
156.1,-,Inter-Riverine,Ganweriwala,TAB:B,?,L/R,+400-740-900[,900-740-400,3,SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2; 400:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
157.1,Grb-1,Lower Indus,Gharo Bhiro,SEAL:R,Y,R/L,+740-923-838+,838-923-740,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
158.1,-,Gujarat/Kutch,Gola Dhoro (Bagasra),SEAL:S,Y,R/L,+236-140-893-861+,861-893-140-236,4,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN,861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 140:LEADING_FORMULA_MARKER@3-3,,,Y
159.1,G-8,Upper Indus,Gumla,POT:T:p,Y,NR,+840+,840,1,SIGN,SIGN,,,,N
160.1,-,Persian Gulf,Hajar,TAB:I,Y,R/L,+617-117+,117-617,2,SIGN SIGN,SIGN SIGN,,,,N
161.1,H-1438,Inter-Riverine,Harappa,POT:T:g,N,-,]000-615+,615,1,SIGN,SIGN,,,,N
162.1,H-1189,Inter-Riverine,Harappa,TAB:I,N,R/L,]033-000-000+,033,1,SIGN,SIGN,,,,N
162.2,H-1189,Inter-Riverine,Harappa,TAB:I,Y,R/L,+033-255+,255-033,2,SIGN SIGN,SIGN SIGN,,,,N
163.1,H-1128,Inter-Riverine,Harappa,TAB:B,N,-,]000-032[,032,1,SIGN,SIGN,,,,N
163.2,H-1128,Inter-Riverine,Harappa,TAB:B,N,-,]740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
164.1,H-1507,Inter-Riverine,Harappa,MISC,N,R/L,+520-001-090-000[,090-001-520,3,SLOT_FILLER SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@3-3,,<START>|001:090@1; 001|<END>:520@3,Y
165.1,-,Inter-Riverine,Harappa,POT:T:g,N,-,+031-463-000+,463-031,2,SIGN LEADING_FORMULA_MARKER,SIGN LEADING_FORMULA_MARKER,031:LEADING_FORMULA_MARKER@2-2,,,Y
166.1,H-1392,Inter-Riverine,Harappa,POT:T:g,N,-,+000-220-000+,220,1,SIGN,SIGN,,,,N
167.1,H-1417,Inter-Riverine,Harappa,POT:T:g,N,-,]000-803-000[,803,1,SIGN,SIGN,,,,N
168.1,H-1441,Inter-Riverine,Harappa,POT:T:g,N,-,+745-000[,745,1,SIGN,SIGN,,,,N
169.1,H-1360,Inter-Riverine,Harappa,POT:T:g,N,-,+740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
